,Bulk modulus,elastic compliance,dielectric tensor,s/e,kv/e,inv(kv)/e,labels,task_id,space_groups,point_groups,crystal_structure
336,4.166666666666670,78.73333333333330,13.44955533333330,0.6614658719255590,0.035005602874976700,0.0178444561215481,RbCaAs,mp-9845,P4/nmm,4/mmm,tetragonal
512,6.544444444444440,93.05,8.575937336520770,1.2260029290338600,0.08622792109390930,0.017817452744622,K4HgP2,mp-8753,R-3m,-3m,trigonal
138,6.930955332843360,71.8416370821057,8.148999999978260,0.9961589281315910,0.09610489565267580,0.017705271149105,Rb2P3,mp-2079,Fmmm,mmm,orthorhombic
397,2.9777777777777800,25.400000000000000,19.13440355486270,0.14999456287968600,0.017584664414591300,0.0175506330552459,Sr4Sb2O,mp-755293,I4/mmm,4/mmm,tetragonal
78,2.95187455713022,38.79739183252820,19.48705133333330,0.22496405473478400,0.017116245141089600,0.01738425056742,BaTeO3,mp-5431,P2_1/m,2/m,monoclinic
566,6.577777777777780,96.4333333333333,8.758282665637220,1.2441276745184400,0.0848627241980546,0.017358086377310,K4CdAs2,mp-29585,R-3m,-3m,trigonal
276,7.1333333333333400,112.03333333333300,8.100777666666670,1.5627059809419700,0.0994998750138597,0.0173053651953313,CsSnI3,mp-616378,P4/mbm,4/mmm,tetragonal
518,4.700000000000000,88.06666666666670,12.313787666821600,0.80812143678232,0.043128358283992100,0.017278676813641,K3Cu3As2,mp-14205,R-3m,-3m,trigonal
203,4.900000000000000,77.46666666666670,11.839320666489700,0.739341041190436,0.04676554778614200,0.017237613407220,K2AgP,mp-9778,Cmcm,mmm,orthorhombic
135,8.033333333333330,157.18333333333300,7.241916,2.452504092181600,0.12534269668450100,0.0171890046502652,TmClO,mp-754113,Pmmn,mmm,orthorhombic
361,7.277777777777780,43.06666666666670,8.021673509739920,0.6066427426800330,0.10251573695960300,0.017129166374801,SnF4,mp-2706,I4/mmm,4/mmm,tetragonal
874,7.066666666666670,89.10000000000000,8.361666666491150,1.2040418509524600,0.09549452764755770,0.016923591863492,NaI,mp-23268,Fm-3m,m-3m,cubic
213,6.652824582374940,79.97314373853720,8.899666666747340,1.015376615233000,0.08446738730536640,0.016889631997655,K2P3,mp-569857,Fddd,mmm,orthorhombic
755,6.1000000000000000,56.9,9.736861666666670,0.6603132252647570,0.07078929128497400,0.0168364748151577,K3IO,mp-28171,Pm-3m,m-3m,cubic
807,6.700000000000000,58.35,8.878000000000320,0.7426470307482340,0.08527395211676370,0.016811639033935,RbH,mp-24721,Fm-3m,m-3m,cubic
507,5.1,46.366666666666700,11.900496000285800,0.44024815223153500,0.0484241317695362,0.0164764923552632,Rb2Sn2O3,mp-7863,R-3m,-3m,trigonal
500,1.9555555555555600,17.7,31.05066666671750,0.06441085537605400,0.007116328026481790,0.0164686846131956,Li3LaP2,mp-8407,P-3m1,-3m,trigonal
296,11.711111111111100,1221.5,5.1976233333333300,26.554944446414900,0.254595092068234,0.0164284690965936,LiHO,mp-23856,P4/nmm,4/mmm,tetragonal
285,3.288888888888890,39.28333333333330,18.558190333333300,0.23918251980407600,0.020024897712348100,0.016383820221303,NaMgAs,mp-5962,P4/nmm,4/mmm,tetragonal
427,12.311111111111100,369.2666666666670,4.95800000002046,8.415701307141400,0.28057402203504500,0.0163831054503367,CrCl3,mp-567504,R-3,-3,trigonal
236,5.533333333333330,67.68333333333330,11.032338332994600,0.6932197004945400,0.05667297231326940,0.016381195546349,Rb2MnCl4,mp-22978,I4/mmm,4/mmm,tetragonal
358,1.9555555555555600,17.200000000000000,31.25872699913820,0.06217472723416860,0.007068961235926150,0.0163590678653591,Ca4P2O,mp-5380,I4/mmm,4/mmm,tetragonal
298,0.4784442502429630,5.773845488107130,128.39051388334900,0.005081465131862350,0.00042107080630359500,0.0162792998707043,VO2,mp-19094,P4_2/mnm,4/mmm,tetragonal
238,2.566666666666670,26.666666666666700,24.299780357838500,0.12400040781552300,0.01193503925224410,0.016033494289783,LiYSe2,mp-37879,I4_1/amd,4/mmm,tetragonal
619,6.777777777777780,109.96666666666700,9.243954619886400,1.3441879113079600,0.08284880528421310,0.015960807865624,CsCu3O2,mp-553303,P-3m1,-3m,trigonal
429,9.5,122.43333333333300,6.62395966666687,2.088520409104530,0.16205508211129700,0.0158912739798889,RbBiF6,mp-27421,R-3,-3,trigonal
128,3.7666666666666700,46.03333333333330,16.724666666666800,0.3110080873362930,0.02544816355467140,0.0158739621515355,Na2CuAs,mp-15685,Cmcm,mmm,orthorhombic
310,6.866666666666670,96.55000000000000,9.209309333333330,1.1846278721778200,0.08425111053638230,0.015813462518199,CsNaTe,mp-5339,P4/nmm,4/mmm,tetragonal
572,7.144444444444440,97.4166666666667,8.87411966950368,1.2404084423735500,0.09097035967450120,0.0157727077179208,K4ZnAs2,mp-571461,R-3m,-3m,trigonal
545,4.822222222222220,127.0833333333330,13.173440000013500,1.0900492719986500,0.041362306801959600,0.015741770705995,Cs2PtC2,mp-505825,P-3m1,-3m,trigonal
41,4.700000000000000,5275.900000000000,13.567199128398600,43.940306839568900,0.039143926561529600,0.015682378907630,LiFeF4,mp-777801,P-1,-1,triclinic
762,8.773687964653690,131.127025195377,7.281491000018720,2.0348322914069000,0.13615029822116900,0.015652996864198,Rb2MnCl6,mp-571648,Fm-3m,m-3m,cubic
301,4.011111111111110,26.55,15.934225729696700,0.18827397395336800,0.028443986020994300,0.015646036616623,Li5SbS,mp-767409,P2/m,2/m,monoclinic
218,5.033333333333340,84.83333333333330,12.74772133338830,0.7519530064711350,0.04461489350771770,0.0155851772636713,K2CuP,mp-8446,Cmcm,mmm,orthorhombic
124,5.333333333333330,101.75000000000000,12.078793666582300,0.951847962520585,0.04989211269559170,0.015523073344546,K2Te2Pt,mp-8623,Immm,mmm,orthorhombic
342,4.98888888888889,53.30000000000000,12.968739666666700,0.4643935359066760,0.0434673124081921,0.0154560458032512,KMgSb,mp-7089,P4/nmm,4/mmm,tetragonal
289,6.455555555555560,55.366666666666700,10.107882333595600,0.6189348392504990,0.07216559133143490,0.015325201710488,Rb2CaH4,mp-24517,I4/mmm,4/mmm,tetragonal
806,2.933333333333330,26.75,22.312666666574800,0.13546560414423500,0.014854795220800900,0.015278724681519,Li3Sb,mp-2074,Fm-3m,m-3m,cubic
834,11.533333333333300,192.35,5.688666666855500,3.8206603673001300,0.2290873385470660,0.015241744224059,RbI,mp-22903,Fm-3m,m-3m,cubic
741,3.7666666666666700,29.550000000000000,17.482989666663700,0.19098467221622800,0.024344351901222500,0.0151854305656854,NaLi2Sb,mp-5077,Fm-3m,m-3m,cubic
680,6.444444444444440,310.60000000000000,10.279094000012100,3.4143130900153900,0.07084143922905230,0.015095923219782,RbNiCl3,mp-23486,P6_3/mmc,6/mmm,hexagonal
596,6.7333333333333300,64.70000000000000,9.84441700121118,0.7426274671600550,0.07728529024540490,0.0150862007843508,Na4CdP2,mp-8752,R-3m,-3m,trigonal
491,7.566666666666670,113.53333333333300,8.780651667842350,1.4610106084025100,0.09737211042494730,0.015051114120878,K4HgAs2,mp-29484,R-3m,-3m,trigonal
757,8.066666666666670,66.60000000000000,8.320666666571250,0.9044255743409820,0.10954503953479400,0.014898679050178,KH,mp-24084,Fm-3m,m-3m,cubic
693,2.1777777777777800,26.866666666666700,30.835324666661300,0.09845142144841310,0.007980346817158380,0.0148914817156393,ScTlS2,mp-13312,P6_3/mmc,6/mmm,hexagonal
870,10.1,110.10000000000000,6.69876666665392,1.857159472060830,0.17036612777306500,0.0147803179177691,Rb2PtCl6,mp-23350,Fm-3m,m-3m,cubic
184,5.344444444444440,94.73333333333340,12.710231000202100,0.8421822899933110,0.047512277913063900,0.014721226318169,K2CuAs,mp-15684,Cmcm,mmm,orthorhombic
730,9.633333333333330,114.90000000000000,7.115234666672870,1.824683437114040,0.1529833226939250,0.014589290899979,Rb2PdCl6,mp-28145,Fm-3m,m-3m,cubic
827,4.8685456376662200,185.64923768907500,14.106000000439700,1.4871200193153200,0.03899887644488700,0.0145611902111799,Rb2O,mp-1394,Fm-3m,m-3m,cubic
847,6.366666666666670,26.95,10.951325000000000,0.27806660290996700,0.06569044051429030,0.014342379833237,Sr2H6Ru,mp-24292,Fm-3m,m-3m,cubic
393,2.822222222222220,22.933333333333300,24.782563770522600,0.10456291462846600,0.012867723021138800,0.014297580829102,LiYS2,mp-33363,I4_1/amd,4/mmm,tetragonal
356,7.044444444444440,70.8,9.951749000012050,0.8038787955755630,0.07998417394772550,0.014264410804771,KAlTe2,mp-10165,I4/mcm,4/mmm,tetragonal
56,6.155555555555560,116.91666666666700,11.48818514586150,1.1499573361205000,0.060544201873201100,0.0141410389529396,Ag2S,mp-32884,P-1,-1,triclinic
117,9.566666666666670,188.58333333333300,7.403898333333330,2.878058323433510,0.14600136788783300,0.014118186395690,ErClO,mp-755689,Pmmn,mmm,orthorhombic
178,3.6092504902270900,37.09348232419940,19.792666666666700,0.21176297289927800,0.020604849312032400,0.0139984085744877,BaSi2,mp-1477,Pnma,mmm,orthorhombic
215,5.622222222222220,70.83333333333330,12.72600000000190,0.628930259181324,0.049919797826784300,0.0139765529347945,Li2MnBr4,mp-28250,Cmmm,mmm,orthorhombic
292,7.844444444444440,65.5,9.129999998808710,0.8106385481345600,0.0970841077155215,0.013962623609826,PbF4,mp-341,I4/mmm,4/mmm,tetragonal
202,5.364063775807860,57.3371736416004,13.487561331221500,0.48035197198098300,0.044938361082235300,0.013822055571844,K2NiP2,mp-9672,Cmcm,mmm,orthorhombic
333,5.411111111111110,108.23333333333300,13.379761336927200,0.9140488287451330,0.04569774967650960,0.013812273887231,Rb2MnBr4,mp-27263,I4/mmm,4/mmm,tetragonal
86,2.1759184574330100,24.184129856045700,33.93966666666670,0.08051552382849420,0.007244222366119650,0.0135409711007122,Bi2O3,mp-23262,P2_1/c,2/m,monoclinic
380,4.111111111111110,51.28333333333330,18.106158333333300,0.32004176831106600,0.02565604035859490,0.013434282345551,NaMgSb,mp-7090,P4/nmm,4/mmm,tetragonal
316,1.9222222222222200,26.066666666666700,39.07376100068730,0.07538015252686650,0.005558723950190920,0.0133140808703744,Ba2HfS4,mp-9321,I4/mmm,4/mmm,tetragonal
851,15.666666666666700,66.0,4.795318666668120,1.5551890577119400,0.3691610389518240,0.013310854120649,CaSnF6,mp-8224,Fm-3m,m-3m,cubic
362,6.722222222222220,82.75000000000000,11.219648336728600,0.8333846307166930,0.06770026204546490,0.013258912054448,K4Br2O,mp-28627,I4/mmm,4/mmm,tetragonal
412,1.122222222222220,12.36666666666670,67.387299,0.020736303218802000,0.001881731019855350,0.0132233985058652,PbClF,mp-22964,P4/nmm,4/mmm,tetragonal
27,10.566666666666700,136.2333333333340,7.174666666106390,2.1455487346245300,0.16641520647809500,0.013190469798665,InBr3,mp-570219,C2/m,2/m,monoclinic
355,5.955555555555560,59.70000000000000,12.74586233317210,0.5292511825039920,0.052797065665762100,0.0131737220575648,Cs2HgF4,mp-8963,I4/mmm,4/mmm,tetragonal
352,3.822222222222220,60.65,19.904666645036200,0.3442965143222720,0.02169790252392810,0.013144048661674,HgF,mp-706,I4/mmm,4/mmm,tetragonal
783,11.669679464451500,50.62449690030230,6.6186030000258500,0.8642733422151220,0.19922751811604500,0.0129471667340833,K2MnF6,mp-557397,Fm-3m,m-3m,cubic
648,7.788888888888890,129.95000000000000,9.969916333331550,1.4727922811266300,0.08827560934289000,0.012877542080185,CsNiCl3,mp-22950,P6_3/mmc,6/mmm,hexagonal
385,14.766666666666700,362.3333333333330,5.338,7.669842560076320,0.3125796001944630,0.0126864163157463,ZnCl2,mp-567279,P4_2/nmc,4/mmm,tetragonal
270,2.155555555555560,33.56666666666670,36.89523102436630,0.10280037787658600,0.006601546940767160,0.0125739157309197,Ba2ZnN2,mp-9307,I4/mmm,4/mmm,tetragonal
585,13.544444444444400,706.5666666666670,5.915333333333340,13.496795012610500,0.25872518312925000,0.012481293084153,MgBr2,mp-30034,P-3m1,-3m,trigonal
752,5.800000000000000,64.7,13.98665633333330,0.5226935079439770,0.04685660503980010,0.0123270200535741,K3AuO,mp-9200,Pm-3m,m-3m,cubic
700,4.6,166.76666666666700,17.69838100003200,1.0647127072663800,0.0293684496507615,0.0122831181195293,CsNiF3,mp-557772,P6_3/mmc,6/mmm,hexagonal
109,4.866666666666670,60.5,16.802999742698000,0.4068415340577000,0.032726646816762700,0.012228736249555,SnO,mp-545820,Cmce,mmm,orthorhombic
387,8.888888888888890,63.916666666666700,9.214620333333330,0.7837785997645790,0.10900006602549600,0.012208858957871,RbNaS,mp-8799,P4/nmm,4/mmm,tetragonal
756,9.200000000000000,114.85000000000000,8.928323333316180,1.4535093147352900,0.11643261380552600,0.012174251325365,Rb2PdBr6,mp-28084,Fm-3m,m-3m,cubic
508,2.6888888888888900,30.08333333333330,30.857721333273300,0.11015870768999700,0.009846133799069020,0.0120521156578489,ScTlSe2,mp-13313,R-3m,-3m,trigonal
245,3.788888888888890,97.08333333333330,21.90766666666670,0.5007319282408590,0.019542155940501600,0.0120473632716855,PbCl2,mp-862871,P4_2/mnm,4/mmm,tetragonal
165,7.5,124.06666666666700,11.216765333403600,1.2498106160753500,0.07555276427107850,0.0118869682453163,Rb2Pt3S4,mp-4030,Fmmm,mmm,orthorhombic
864,8.866666666666670,106.95,9.509475999994410,1.270810900907580,0.10535630345688500,0.011859954732236,K2PtCl6,mp-23513,Fm-3m,m-3m,cubic
736,10.866666666666700,51.350000000000000,7.884999999937620,0.7358604802855480,0.1557225034554290,0.011670835748640,Na2Te,mp-2784,Fm-3m,m-3m,cubic
719,3.566666666666670,24.300000000000000,24.040630333333300,0.11421342426522400,0.01676383593467620,0.011662499189422,Ba(NbN2)2,mp-1029502,Pa-3,m-3,cubic
530,10.077777777777800,101.61666666666700,8.552390333836500,1.342561410281330,0.13314779936856000,0.011602396645149,K4BeP2,mp-9872,R-3m,-3m,trigonal
744,10.03333333333330,123.8,8.615160333335760,1.6237307285905600,0.13159476287177100,0.0115688820904147,Rb2TiCl6,mp-27827,Fm-3m,m-3m,cubic
345,2.4777777777777800,20.0,35.087820666818600,0.06440659359008920,0.00797926131699438,0.011502208922535,Ca4Sb2O,mp-13660,I4/mmm,4/mmm,tetragonal
122,8.388888888888890,9477.35,10.493808521564000,102.0494135612560,0.0903291734020212,0.011359583869697,Cs2Pd3S4,mp-510268,C2/m,2/m,monoclinic
471,4.133333333333330,21.51666666666670,21.469284333348200,0.11324372682830200,0.021754023434096700,0.011268912373347,Sr2HN,mp-690794,R-3m,-3m,trigonal
323,18.322222222222200,387.9000000000000,4.8449999998817000,9.046544577016810,0.4273080693048250,0.0112649189773453,AuCl,mp-32780,I4_1/amd,4/mmm,tetragonal
776,5.700000000000000,59.65,15.679419333333300,0.4298700641305820,0.0410772735212794,0.011189100358982,K3BrO,mp-28166,Pm-3m,m-3m,cubic
313,1.6444444444444400,21.783333333333300,54.77630499940520,0.04493537117944610,0.0033922136876092900,0.0111016635407356,Sr4P2O,mp-8298,I4/mmm,4/mmm,tetragonal
214,5.677777777777780,105.28333333333300,16.01858566632440,0.7426636841343630,0.040050777541307600,0.0109950558861548,K2PAu,mp-9687,Cmcm,mmm,orthorhombic
873,2.133333333333330,14.950000000000000,42.914666666666700,0.0393633614783562,0.0056170683046037800,0.010922839122600,Ca3AsN,mp-7223,Pm-3m,m-3m,cubic
835,9.300000000000000,101.75000000000000,9.848008666666030,1.1674619235621800,0.10670659350494600,0.010918642068664,K2PdCl6,mp-23067,Fm-3m,m-3m,cubic
308,5.388888888888890,102.28333333333300,17.02698066779270,0.6787720630110520,0.035761713167167500,0.0108984096434835,Rb2CdCl4,mp-29873,I4/mmm,4/mmm,tetragonal
147,1.0888888888888900,12.933333333333300,84.33003233333330,0.017329456144524300,0.0014590091942984400,0.0108901576523619,LiNbN2,mp-1029903,Pnma,mmm,orthorhombic
442,16.011111111111100,64.11666666666670,5.751299333341240,1.2596842334877800,0.31456632535410900,0.010859568198799,CdSnF6,mp-13907,R-3,-3,trigonal
760,1.7666666666666700,14.050000000000000,52.810666666666700,0.030061552365726500,0.0037799816735077200,0.0107182463615126,Ca3PN,mp-11824,Pm-3m,m-3m,cubic
692,3.9000000000000000,30.21666666666670,23.987032333332400,0.14233993477208600,0.01837150840411920,0.0106895364481561,BaLiSb,mp-10485,P6_3/mmc,6/mmm,hexagonal
105,6.644444444444450,145.45000000000000,14.167278635208100,1.160069528649190,0.05299427662291100,0.010623188554136,Rb2Pd3S4,mp-11695,C2/m,2/m,monoclinic
785,13.466666666666700,140.70000000000000,7.0527079999777100,2.2542128618958900,0.21575503345319600,0.0105289238889245,Cs2PtCl6,mp-23406,Fm-3m,m-3m,cubic
55,9.700000000000000,299.6,9.903666666666670,3.4182397776546800,0.11067064700684400,0.010409557083756,ZrS3,mp-9921,P2_1/m,2/m,monoclinic
792,13.43333333333330,144.4,7.162110333335330,2.2781531450092300,0.21193345277902100,0.0103938202401647,Cs2GeCl6,mp-27882,Fm-3m,m-3m,cubic
499,10.47777777777780,113.35000000000000,9.29266666672779,1.3782813979950700,0.12740473051113600,0.01027047329453,PtO2,mp-617,P-3m1,-3m,trigonal
767,8.533333333333330,30.5,11.419504000000000,0.3017931149738050,0.08443610648447430,0.010262048159009,Ca3AsBr3,mp-27294,Pm-3m,m-3m,cubic
843,1.7333333333333300,44.20000000000000,56.39774500000000,0.08855585063704020,0.0034727784563545100,0.0102295415698461,CsScO2,mp-754826,Fd-3m,m-3m,cubic
339,0.8666666666666670,9.516666666666670,112.85468466709300,0.009528444211483830,0.0008677392276657780,0.0102241759591093,Sr2TiO4,mp-5532,I4/mmm,4/mmm,tetragonal
129,8.111111111111110,143.33333333333300,12.198060333352700,1.3277403481551300,0.0751356941204066,0.010107153749336,RbAuS,mp-9010,Cmcm,mmm,orthorhombic
698,10.288888888888900,253.5,9.636973000000620,2.972309645010770,0.12063812102914600,0.010085347818451,CsVBr3,mp-23038,P6_3/mmc,6/mmm,hexagonal
372,6.322222222222220,104.03333333333300,15.826763667273100,0.7427405346317840,0.04513717443185780,0.009993971939634,Rb4Br2O,mp-30004,I4/mmm,4/mmm,tetragonal
201,30.422222222222200,199.55000000000000,3.3259016666666700,6.779521723343210,1.0335661058778800,0.00988324726368966,AlClO,mp-27863,Pmmn,mmm,orthorhombic
341,6.888888888888890,88.75000000000000,14.749939333333300,0.6798840565335630,0.052773472932808600,0.009841483889668,KCaBi,mp-773137,P4/nmm,4/mmm,tetragonal
872,10.766666666666700,96.55,9.520786333338790,1.145872214522030,0.1277806750528630,0.009755418692751,K2MnCl6,mp-27304,Fm-3m,m-3m,cubic
263,5.722222222222220,101.18333333333300,17.963267746412800,0.6364735620944780,0.0359944967307589,0.009728590812120,CsHF2,mp-24668,P1,1,triclinic
23,15.688888888888900,125.45000000000000,6.566,2.1588701253332100,0.2699902233710190,0.00970748960867167,As2O3,mp-1581,P2_1/c,2/m,monoclinic
830,13.533333333333300,135.85,7.78408866669793,1.9720076611598300,0.1964507693364960,0.00949264952901791,Cs2PtBr6,mp-30062,Fm-3m,m-3m,cubic
110,8.400000000000000,92.26666666666670,12.619018333208000,0.8261824951386920,0.0752160364071352,0.009433984158208,K2AgSb,mp-7643,Cmcm,mmm,orthorhombic
408,4.833333333333340,122.23333333333300,21.97033333333330,0.628651184909766,0.024858037036246600,0.00941708751456379,PbBr2,mp-862868,P4_2/mnm,4/mmm,tetragonal
338,13.866666666666700,83.71666666666670,7.659420000000000,1.2350165362149400,0.20456574917993900,0.009415253976853,K4I2O,mp-768368,I4/mmm,4/mmm,tetragonal
879,9.033333333333340,114.85000000000000,11.835547333376000,1.0964766363907400,0.08624152328018920,0.009353273143431,K2ReCl6,mp-22947,Fm-3m,m-3m,cubic
768,5.366666666666670,52.700000000000000,19.97700000000100,0.2980829083389250,0.030355058976955700,0.00932749680766374,LiI,mp-22899,Fm-3m,m-3m,cubic
672,22.98888888888890,197.03333333333300,4.67887200000168,4.758337796798990,0.5551796594810300,0.00929695768811,BN,mp-984,P6_3/mmc,6/mmm,hexagonal
330,12.388888888888900,88.88333333333330,8.69658066666667,1.1548578557359800,0.1609683741665870,0.00928152016097793,Rb4I2O,mp-760417,I4/mmm,4/mmm,tetragonal
420,7.974985969456020,95.44811995245120,13.534000000647900,0.7968891901282450,0.0665825593385166,0.009264967498747,KNa(BH4)2,mp-568428,R-3,-3,trigonal
113,2.622222222222220,24.400000000000000,41.19066666666670,0.06693414722330270,0.0071932872243622300,0.00925830929830519,BiF3,mp-23237,Pnma,mmm,orthorhombic
770,12.533333333333300,142.15,8.653849000003960,1.8560696971541800,0.16364924519403700,0.009219855123716,Cs2TiCl6,mp-27828,Fm-3m,m-3m,cubic
306,11.333333333333300,77.46666666666670,9.703112000000000,0.9021121954018370,0.13197854838064700,0.009093504652698,CsNaS,mp-6973,P4/nmm,4/mmm,tetragonal
421,16.12222222222220,68.66666666666660,6.870756666669050,1.129270874007760,0.26514110650247000,0.00902756302463502,ZrPdF6,mp-9056,R-3,-3,trigonal
131,12.182435566096200,87.54839593761190,9.099999999929970,1.0870850678374100,0.15126883424833800,0.009020372756724,Rb2As3,mp-15556,Fmmm,mmm,orthorhombic
343,2.855555555555560,27.116666666666700,38.94843433333330,0.07866889091365730,0.00828432901651707,0.00899123568182752,LiNdS2,mp-36791,I4_1/amd,4/mmm,tetragonal
846,5.73333333333333,53.50000000000000,19.406671666663500,0.3115010056308290,0.03338203923271190,0.0089875588996941,KNa2Sb,mp-15724,Fm-3m,m-3m,cubic
818,10.933333333333300,133.70000000000000,10.191866666675700,1.4822941789618200,0.12121478202430300,0.008974157298702,Rb2PbCl6,mp-23475,Fm-3m,m-3m,cubic
797,10.966666666666700,113.90000000000000,10.205666666666700,1.2610696505707800,0.12141993416382400,0.008934782343242,CsAu,mp-2667,Pm-3m,m-3m,cubic
845,1.6000000000000000,18.7,70.37633333333330,0.03002421766241240,0.0025689170192438400,0.0088808264141828,BaO,mp-1342,Fm-3m,m-3m,cubic
748,13.866666666666700,157.1,8.168840666666220,2.1730638598222300,0.19180873449735800,0.008828105181395,Cs2SnBr6,mp-641923,Fm-3m,m-3m,cubic
786,10.266666666666700,39.950000000000000,11.073192666666700,0.40766239960531500,0.10476430461279700,0.008796252384898,CsGeBr3,mp-570223,Pm-3m,m-3m,cubic
133,15.054100639033800,127.05138354448500,7.607984583287810,1.8869765545576300,0.22358461721010500,0.008731232662440,RbPS3,mp-556953,Immm,mmm,orthorhombic
800,3.5333333333333300,44.4,32.414766333333300,0.15477357143195700,0.012316815744585200,0.00873117100441628,Ba2SbAu,mp-862631,Fm-3m,m-3m,cubic
139,13.520362102839100,74.54752176459290,8.478999999720090,0.9934483768413410,0.1801774420857030,0.008723023484368,K2P3,mp-8262,Fmmm,mmm,orthorhombic
689,10.700000000000000,354.7166666666670,10.889350333335100,3.680750279626050,0.11102953904618400,0.008582508695595,CsMgBr3,mp-29750,P6_3/mmc,6/mmm,hexagonal
521,2.366666666666670,31.983333333333300,49.796840666594200,0.07257359947922460,0.005370219450781610,0.008485181100074,TlInS2,mp-22566,R-3m,-3m,trigonal
816,9.36666666666667,123.45,12.728901333345900,1.0958646136906000,0.08314782137088150,0.00838733548484783,K2TiCl6,mp-27839,Fm-3m,m-3m,cubic
37,18.25212940897690,170.04262983280900,6.612333333333330,2.9057604191586700,0.3119001114844780,0.00828574802726065,KSO2F,mp-6560,P2_1/m,2/m,monoclinic
351,4.077777777777780,66.75,29.700266333449500,0.2539496715846430,0.015513862583697700,0.008256882442608,NaInTe2,mp-22483,I4/mcm,4/mmm,tetragonal
230,20.4,129.83333333333300,5.958000001470340,2.4623083486722100,0.38688901396338600,0.00822752732981537,BiF5,mp-27743,I4/m,4/m,tetragonal
799,11.86666666666670,145.55000000000000,10.258459666652100,1.6031966024177200,0.1307083454622030,0.00821465070387608,Rb2ZrCl6,mp-27831,Fm-3m,m-3m,cubic
266,8.548442054070640,104.12503169392900,14.421000000000000,0.8158616118437500,0.06698049066134040,0.008111807781187,PH4Br,mp-27689,P4/nmm,4/mmm,tetragonal
242,2.0,27.88333333333330,62.24722733337410,0.05061525257721380,0.0036305022769071500,0.00803248628765707,Ba2ZrS4,mp-3813,I4/mmm,4/mmm,tetragonal
172,25.24444444444450,164.28333333333300,4.950205333333330,3.7499633373271000,0.5762346016304600,0.00800222887515332,NaH2N,mp-23850,Fddd,mmm,orthorhombic
175,11.544444444444400,120.08333333333300,10.876141666783300,1.247569096235230,0.11993747776899400,0.007964382438017,RbAuSe,mp-9731,Cmcm,mmm,orthorhombic
882,2.966666666666670,34.300000000000000,43.070311000000200,0.08998556371439370,0.007783007940311990,0.007826241414542,Sr2SbAu,mp-867168,Fm-3m,m-3m,cubic
381,9.433333333333330,118.90000000000000,13.611774333333300,0.9870152060695760,0.07830818708093360,0.007787894843232,K2PtCl4,mp-22934,P4/mmm,4/mmm,tetragonal
606,7.255555555555550,181.23333333333300,17.79600000001770,1.1507272841935700,0.04606859889512610,0.00774474157861847,Rb3Sb2Au3,mp-9274,R-3m,-3m,trigonal
74,13.177777777777800,79.86666666666670,9.872000001428050,0.9141493221153190,0.1508320946061170,0.007686925529320,Y2Cl3,mp-27678,C2/m,2/m,monoclinic
820,11.900000000000000,142.95000000000000,10.94771333333740,1.4754261352180800,0.12282316200836000,0.00767590554179779,Rb2PtI6,mp-28110,Fm-3m,m-3m,cubic
164,8.8,59.65,15.164000000000000,0.44448120511410500,0.06557308642085700,0.00749382508812738,InS,mp-19795,Pnnm,mmm,orthorhombic
329,8.822222222222220,121.45,15.156109333333300,0.9054542653388030,0.06577290029541280,0.007478840608209,K2PdCl4,mp-22956,P4/mmm,4/mmm,tetragonal
836,5.466666666666670,143.05000000000000,24.527522666673300,0.6590083322957120,0.025184053710007400,0.007458023044327,TlCl,mp-569639,Fm-3m,m-3m,cubic
832,13.633333333333300,152.75,9.885204000010670,1.7460324547304300,0.15583792121871200,0.007420143605712,Cs2PbCl6,mp-23425,Fm-3m,m-3m,cubic
808,6.066666666666670,141.80000000000000,22.474534666672600,0.7129223856107850,0.03050114578776750,0.007334308241745,TlBr,mp-568560,Fm-3m,m-3m,cubic
754,13.766133063483000,34.47408655587660,9.957000000000000,0.3912199469683090,0.15622127763488100,0.007295575055238,Rb2NaAsF6,mp-989523,Fm-3m,m-3m,cubic
293,7.988888888888890,122.88333333333300,17.180095,0.8082098737257350,0.05254332467189330,0.00728598139725177,Tl2PdCl4,mp-29889,P4/mmm,4/mmm,tetragonal
841,3.600000000000000,38.700000000000000,38.27312666666670,0.11425461509892000,0.010628336288271600,0.00725777593759288,Ba2AsAu,mp-861937,Fm-3m,m-3m,cubic
655,4.133333333333330,135.13333333333300,33.57597666665130,0.454768698260162,0.013910044051371500,0.0072056126996081,Ba3SbN,mp-12814,P6_3/mmc,6/mmm,hexagonal
733,14.700000000000000,161.35,9.61289433333301,1.8965815898818700,0.17279051361179700,0.00707666271213107,Cs2PtI6,mp-23060,Fm-3m,m-3m,cubic
826,12.866666666666700,175.05000000000000,11.107457666643300,1.7807550215878200,0.13089049573129500,0.006997119375686,Cs2ZrCl6,mp-638729,Fm-3m,m-3m,cubic
269,0.9000000000000000,10.550000000000000,159.19529066666700,0.007488226507757080,0.0006388060527944420,0.00697954761386519,Sr2HfO4,mp-768305,I4/mmm,4/mmm,tetragonal
871,9.400000000000000,116.85000000000000,15.252168999952600,0.865672930227138,0.06963907183684290,0.006974940988638,K2ReBr6,mp-23021,Fm-3m,m-3m,cubic
673,19.288888888888900,327.7,7.547000000009880,4.906353330796630,0.2887949473523530,0.006869394192697,GaS,mp-556742,P6_3/mmc,6/mmm,hexagonal
